Order_ID,Order_Date,Region,Product_ID,Product,Category,Order_Value,Quantity
ORD778411,2025-11-27,West,P014,Shampoo,Health & Beauty,534,2
ORD778412,2025-09-03,East,P009,Sofa,Home & Living,1284,8
ORD778413,2025-03-30,North,P012,Engine Oil,Automotive,1653,9
ORD778414,2025-04-22,East,P001,Laptop,Electronics,767,2
ORD778415,2025-03-18,West,P014,Shampoo,Health & Beauty,1520,5
ORD778416,2025-11-26,East,P012,Engine Oil,Automotive,2158,5
ORD778417,2025-05-31,South,P002,Smartphone,Electronics,973,9
ORD778418,2025-10-27,South,P014,Shampoo,Health & Beauty,1968,7
ORD778419,2025-04-16,South,P013,Face Cream,Health & Beauty,1806,9
ORD778420,2025-05-23,East,P015,Other Product,Others,1543,5
ORD778421,2025-01-09,West,P014,Shampoo,Health & Beauty,1330,4
ORD778422,2025-03-10,North,P004,Monitor,Electronics,1018,6
ORD778423,2025-05-12,East,P014,Shampoo,Health & Beauty,788,9
ORD778424,2025-01-27,South,P009,Sofa,Home & Living,1947,4
ORD778425,2025-12-17,West,P008,Jacket,Apparel,513,2
ORD778426,2025-07-25,North,P008,Jacket,Apparel,141,9
ORD778427,2025-08-19,West,P007,Jeans,Apparel,1268,5
ORD778428,2025-02-27,North,P009,Sofa,Home & Living,1501,6
ORD778429,2025-11-09,West,P003,Headphones,Electronics,1912,2
ORD778430,2025-07-17,West,P004,Monitor,Electronics,2103,4
ORD778431,2025-06-21,North,P010,Dining Table,Home & Living,2358,8
ORD778432,2025-04-28,North,P008,Jacket,Apparel,1204,7
ORD778433,2025-02-05,North,P007,Jeans,Apparel,822,2
ORD778434,2025-01-17,West,P010,Dining Table,Home & Living,2256,1
ORD778435,2025-01-10,North,P008,Jacket,Apparel,1889,2
ORD778436,2025-11-23,South,P004,Monitor,Electronics,2305,4
ORD778437,2025-06-16,West,P013,Face Cream,Health & Beauty,1258,9
ORD778438,2025-12-17,South,P003,Headphones,Electronics,2474,9
ORD778439,2025-09-09,South,P008,Jacket,Apparel,2086,3
ORD778440,2025-08-02,East,P014,Shampoo,Health & Beauty,424,9
ORD778441,2025-08-07,South,P011,Car Seat,Automotive,913,6
ORD778442,2025-09-30,North,P013,Face Cream,Health & Beauty,1490,7
ORD778443,2025-11-19,South,P003,Headphones,Electronics,1069,1
ORD778444,2025-02-26,West,P001,Laptop,Electronics,938,2
ORD778445,2025-03-11,North,P008,Jacket,Apparel,1193,6
ORD778446,2025-05-10,West,P010,Dining Table,Home & Living,1289,6
ORD778447,2025-10-20,South,P009,Sofa,Home & Living,2032,9
ORD778448,2025-11-11,West,P015,Other Product,Others,1087,2
ORD778449,2025-02-22,West,P002,Smartphone,Electronics,1993,1
ORD778450,2025-01-21,South,P010,Dining Table,Home & Living,695,3
ORD778451,2025-07-10,South,P001,Laptop,Electronics,601,5
ORD778452,2025-02-18,South,P008,Jacket,Apparel,1380,5
ORD778453,2025-09-16,West,P012,Engine Oil,Automotive,457,9
ORD778454,2025-09-21,South,P011,Car Seat,Automotive,1789,6
ORD778455,2025-03-21,West,P003,Headphones,Electronics,2161,5
ORD778456,2025-08-13,South,P012,Engine Oil,Automotive,382,2
ORD778457,2025-01-25,West,P008,Jacket,Apparel,1701,2
ORD778458,2025-03-28,West,P015,Other Product,Others,204,3
ORD778459,2025-02-15,West,P014,Shampoo,Health & Beauty,1011,9
ORD778460,2025-09-24,West,P013,Face Cream,Health & Beauty,2462,7
ORD778461,2025-09-16,North,P012,Engine Oil,Automotive,2203,3
ORD778462,2025-04-22,West,P002,Smartphone,Electronics,1479,4
ORD778463,2025-03-09,West,P003,Headphones,Electronics,884,3
ORD778464,2025-03-14,South,P014,Shampoo,Health & Beauty,2358,5
ORD778465,2025-03-23,South,P006,T-Shirt,Apparel,461,9
ORD778466,2025-04-10,West,P003,Headphones,Electronics,819,3
ORD778467,2025-04-24,East,P007,Jeans,Apparel,1215,4
ORD778468,2025-10-20,North,P011,Car Seat,Automotive,573,9
ORD778469,2025-09-10,North,P011,Car Seat,Automotive,271,2
ORD778470,2025-12-18,South,P004,Monitor,Electronics,412,8
ORD778471,2025-02-22,South,P008,Jacket,Apparel,715,4
ORD778472,2025-02-15,East,P010,Dining Table,Home & Living,872,8
ORD778473,2025-07-30,North,P013,Face Cream,Health & Beauty,466,7
ORD778474,2025-05-15,East,P014,Shampoo,Health & Beauty,1988,2
ORD778475,2025-08-30,North,P008,Jacket,Apparel,757,9
ORD778476,2025-03-13,East,P005,Keyboard,Electronics,1786,7
ORD778477,2025-04-14,North,P003,Headphones,Electronics,1309,2
ORD778478,2025-10-18,South,P012,Engine Oil,Automotive,220,4
ORD778479,2025-05-09,East,P001,Laptop,Electronics,1297,3
ORD778480,2025-05-23,South,P005,Keyboard,Electronics,1318,9
ORD778481,2025-10-31,North,P004,Monitor,Electronics,297,7
ORD778482,2025-02-13,South,P014,Shampoo,Health & Beauty,2362,5
ORD778483,2025-03-26,West,P012,Engine Oil,Automotive,1466,9
ORD778484,2025-05-10,East,P013,Face Cream,Health & Beauty,137,4
ORD778485,2025-01-25,South,P002,Smartphone,Electronics,1414,5
ORD778486,2025-10-05,North,P007,Jeans,Apparel,431,7
ORD778487,2025-03-30,North,P006,T-Shirt,Apparel,903,1
ORD778488,2025-11-15,North,P011,Car Seat,Automotive,1664,7
ORD778489,2025-09-02,North,P008,Jacket,Apparel,1563,2
ORD778490,2025-05-31,South,P005,Keyboard,Electronics,695,9
ORD778491,2025-07-15,West,P006,T-Shirt,Apparel,2375,1
ORD778492,2025-10-15,North,P015,Other Product,Others,868,5
ORD778493,2025-07-17,West,P004,Monitor,Electronics,1859,1
ORD778494,2025-08-20,North,P003,Headphones,Electronics,2374,8
ORD778495,2025-07-01,East,P002,Smartphone,Electronics,1736,5
ORD778496,2025-01-29,South,P001,Laptop,Electronics,1627,2
ORD778497,2025-05-03,East,P015,Other Product,Others,1034,8
ORD778498,2025-03-16,North,P001,Laptop,Electronics,620,9
ORD778499,2025-04-11,East,P005,Keyboard,Electronics,869,7
ORD778500,2025-12-03,South,P013,Face Cream,Health & Beauty,1170,6
ORD778501,2025-09-03,North,P010,Dining Table,Home & Living,2263,2
ORD778502,2025-07-25,South,P007,Jeans,Apparel,2475,7
ORD778503,2025-03-04,South,P001,Laptop,Electronics,1613,2
ORD778504,2025-12-30,South,P002,Smartphone,Electronics,1824,7
ORD778505,2025-10-17,South,P012,Engine Oil,Automotive,434,8
ORD778506,2025-03-15,South,P007,Jeans,Apparel,1555,2
ORD778507,2025-07-23,West,P006,T-Shirt,Apparel,282,8
ORD778508,2025-12-23,East,P011,Car Seat,Automotive,236,8
ORD778509,2025-03-28,South,P010,Dining Table,Home & Living,1811,8
ORD778510,2025-10-22,South,P011,Car Seat,Automotive,2455,6
ORD778511,2025-08-09,North,P007,Jeans,Apparel,924,8
ORD778512,2025-01-10,East,P005,Keyboard,Electronics,923,8
ORD778513,2025-02-25,West,P001,Laptop,Electronics,1600,8
ORD778514,2025-08-13,North,P003,Headphones,Electronics,1456,7
ORD778515,2025-10-19,West,P006,T-Shirt,Apparel,764,7
ORD778516,2025-03-26,East,P004,Monitor,Electronics,697,8
ORD778517,2025-02-21,West,P006,T-Shirt,Apparel,2167,1
ORD778518,2025-07-27,West,P014,Shampoo,Health & Beauty,2226,9
ORD778519,2025-06-25,South,P015,Other Product,Others,1515,9
ORD778520,2025-04-06,South,P002,Smartphone,Electronics,2368,6
ORD778521,2025-02-15,East,P010,Dining Table,Home & Living,2063,2
ORD778522,2025-08-30,West,P010,Dining Table,Home & Living,227,1
ORD778523,2025-11-11,North,P005,Keyboard,Electronics,588,2
ORD778524,2025-12-23,East,P001,Laptop,Electronics,1323,2
ORD778525,2025-06-29,South,P002,Smartphone,Electronics,2026,1
ORD778526,2025-04-03,North,P002,Smartphone,Electronics,694,5
ORD778527,2025-12-10,West,P005,Keyboard,Electronics,2163,7
ORD778528,2025-03-18,West,P011,Car Seat,Automotive,672,7
ORD778529,2025-04-13,West,P010,Dining Table,Home & Living,1276,1
ORD778530,2025-05-07,East,P007,Jeans,Apparel,898,1
ORD778531,2025-04-03,North,P011,Car Seat,Automotive,1241,5
ORD778532,2025-03-30,East,P002,Smartphone,Electronics,2422,1
ORD778533,2025-03-07,East,P007,Jeans,Apparel,850,3
ORD778534,2025-11-15,South,P002,Smartphone,Electronics,1756,2
ORD778535,2025-07-21,North,P015,Other Product,Others,533,6
ORD778536,2025-12-27,North,P005,Keyboard,Electronics,2077,6
ORD778537,2025-09-24,South,P003,Headphones,Electronics,1410,7
ORD778538,2025-09-10,North,P001,Laptop,Electronics,1180,2
ORD778539,2025-03-12,North,P005,Keyboard,Electronics,389,8
ORD778540,2025-09-14,West,P003,Headphones,Electronics,964,8
ORD778541,2025-09-27,West,P013,Face Cream,Health & Beauty,1286,5
ORD778542,2025-12-03,North,P009,Sofa,Home & Living,475,7
ORD778543,2025-11-04,North,P014,Shampoo,Health & Beauty,2147,6
ORD778544,2025-05-26,West,P010,Dining Table,Home & Living,2312,1
ORD778545,2025-07-11,North,P006,T-Shirt,Apparel,2096,2
ORD778546,2025-09-10,North,P004,Monitor,Electronics,799,3
ORD778547,2025-11-21,North,P004,Monitor,Electronics,1940,1
ORD778548,2025-11-03,East,P001,Laptop,Electronics,815,3
ORD778549,2025-04-14,North,P004,Monitor,Electronics,2252,2
ORD778550,2025-04-20,West,P015,Other Product,Others,1619,1
ORD778551,2025-12-20,North,P006,T-Shirt,Apparel,2036,4
ORD778552,2025-02-17,South,P008,Jacket,Apparel,1709,6
ORD778553,2025-11-22,North,P011,Car Seat,Automotive,1448,2
ORD778554,2025-05-27,South,P007,Jeans,Apparel,977,3
ORD778555,2025-06-08,South,P012,Engine Oil,Automotive,1966,9
ORD778556,2025-04-14,East,P012,Engine Oil,Automotive,767,3
ORD778557,2025-06-18,North,P007,Jeans,Apparel,2124,7
ORD778558,2025-05-12,South,P004,Monitor,Electronics,2386,2
ORD778559,2025-11-06,North,P001,Laptop,Electronics,1588,4
ORD778560,2025-05-22,West,P001,Laptop,Electronics,969,5
ORD778561,2025-12-06,West,P007,Jeans,Apparel,1565,5
ORD778562,2025-03-07,South,P014,Shampoo,Health & Beauty,723,2
ORD778563,2025-07-28,South,P011,Car Seat,Automotive,1921,2
ORD778564,2025-09-12,South,P002,Smartphone,Electronics,1825,9
ORD778565,2025-02-21,West,P005,Keyboard,Electronics,160,9
ORD778566,2025-01-08,North,P007,Jeans,Apparel,109,1
ORD778567,2025-04-21,North,P008,Jacket,Apparel,2056,3
ORD778568,2025-11-25,West,P008,Jacket,Apparel,1314,3
ORD778569,2025-05-21,East,P010,Dining Table,Home & Living,1488,2
ORD778570,2025-04-04,South,P014,Shampoo,Health & Beauty,1380,1
ORD778571,2025-10-08,South,P014,Shampoo,Health & Beauty,356,9
ORD778572,2025-07-26,South,P005,Keyboard,Electronics,1087,7
ORD778573,2025-03-09,West,P007,Jeans,Apparel,1526,8
ORD778574,2025-08-25,East,P007,Jeans,Apparel,1889,2
ORD778575,2025-10-21,North,P013,Face Cream,Health & Beauty,352,7
ORD778576,2025-06-05,East,P006,T-Shirt,Apparel,191,7
ORD778577,2025-04-19,North,P015,Other Product,Others,938,2
ORD778578,2025-03-31,East,P004,Monitor,Electronics,1955,4
ORD778579,2025-10-17,West,P014,Shampoo,Health & Beauty,206,6
ORD778580,2025-09-01,North,P008,Jacket,Apparel,1979,3
ORD778581,2025-10-02,West,P011,Car Seat,Automotive,222,4
ORD778582,2025-11-26,South,P004,Monitor,Electronics,970,3
ORD778583,2025-07-15,North,P004,Monitor,Electronics,1384,7
ORD778584,2025-08-11,South,P013,Face Cream,Health & Beauty,424,9
ORD778585,2025-09-30,West,P014,Shampoo,Health & Beauty,373,1
ORD778586,2025-12-15,West,P005,Keyboard,Electronics,1841,7
ORD778587,2025-12-22,South,P012,Engine Oil,Automotive,2001,6
ORD778588,2025-03-15,South,P013,Face Cream,Health & Beauty,904,2
ORD778589,2025-05-08,South,P009,Sofa,Home & Living,2386,1
ORD778590,2025-02-07,North,P003,Headphones,Electronics,356,3
ORD778591,2025-02-18,East,P003,Headphones,Electronics,1567,4
ORD778592,2025-05-11,East,P009,Sofa,Home & Living,837,1
ORD778593,2025-03-29,West,P010,Dining Table,Home & Living,1581,7
ORD778594,2025-09-17,North,P013,Face Cream,Health & Beauty,1996,6
ORD778595,2025-04-27,East,P006,T-Shirt,Apparel,2210,8
ORD778596,2025-06-05,South,P015,Other Product,Others,1011,2
ORD778597,2025-04-16,East,P002,Smartphone,Electronics,2128,6
ORD778598,2025-04-14,West,P008,Jacket,Apparel,1972,6
ORD778599,2025-04-17,North,P014,Shampoo,Health & Beauty,756,7
ORD778600,2025-03-31,South,P010,Dining Table,Home & Living,771,8
ORD778601,2025-11-21,North,P009,Sofa,Home & Living,2276,3
ORD778602,2025-11-16,North,P002,Smartphone,Electronics,1981,4
ORD778603,2025-08-29,North,P002,Smartphone,Electronics,140,3
ORD778604,2025-10-21,East,P014,Shampoo,Health & Beauty,2191,1
ORD778605,2025-11-29,West,P013,Face Cream,Health & Beauty,1687,8
ORD778606,2025-03-15,South,P007,Jeans,Apparel,2395,5
ORD778607,2025-04-30,East,P003,Headphones,Electronics,1586,4
ORD778608,2025-05-12,West,P003,Headphones,Electronics,1911,5
ORD778609,2025-06-22,North,P005,Keyboard,Electronics,2253,3
ORD778610,2025-01-16,East,P006,T-Shirt,Apparel,1017,1
ORD778611,2025-03-26,West,P006,T-Shirt,Apparel,1856,6
ORD778612,2025-01-17,West,P008,Jacket,Apparel,272,4
ORD778613,2025-12-08,East,P015,Other Product,Others,1142,4
ORD778614,2025-07-03,North,P002,Smartphone,Electronics,372,9
ORD778615,2025-10-28,South,P010,Dining Table,Home & Living,2486,6
ORD778616,2025-05-16,North,P012,Engine Oil,Automotive,883,6
ORD778617,2025-05-15,East,P007,Jeans,Apparel,2316,3
ORD778618,2025-08-15,South,P015,Other Product,Others,2373,3
ORD778619,2025-07-16,East,P004,Monitor,Electronics,2071,2
ORD778620,2025-06-27,North,P002,Smartphone,Electronics,2014,7
ORD778621,2025-08-04,West,P007,Jeans,Apparel,721,8
ORD778622,2025-07-29,South,P002,Smartphone,Electronics,641,7
ORD778623,2025-12-04,East,P002,Smartphone,Electronics,726,4
ORD778624,2025-03-25,East,P014,Shampoo,Health & Beauty,322,9
ORD778625,2025-02-22,South,P004,Monitor,Electronics,1247,3
ORD778626,2025-09-14,North,P009,Sofa,Home & Living,1966,8
ORD778627,2025-05-17,West,P001,Laptop,Electronics,2060,2
ORD778628,2025-10-08,North,P003,Headphones,Electronics,2492,2
ORD778629,2025-03-11,East,P010,Dining Table,Home & Living,186,6
ORD778630,2025-01-29,West,P008,Jacket,Apparel,677,6
ORD778631,2025-11-24,North,P002,Smartphone,Electronics,543,1
ORD778632,2025-09-17,East,P005,Keyboard,Electronics,1298,5
ORD778633,2025-12-23,West,P005,Keyboard,Electronics,130,5
ORD778634,2025-02-28,North,P009,Sofa,Home & Living,646,9
ORD778635,2025-11-20,North,P008,Jacket,Apparel,1926,3
ORD778636,2025-02-12,South,P005,Keyboard,Electronics,1419,3
ORD778637,2025-08-23,North,P015,Other Product,Others,2293,4
ORD778638,2025-05-07,South,P010,Dining Table,Home & Living,2140,4
ORD778639,2025-06-15,East,P004,Monitor,Electronics,929,1
ORD778640,2025-09-04,North,P010,Dining Table,Home & Living,406,3
ORD778641,2025-02-24,West,P002,Smartphone,Electronics,746,1
ORD778642,2025-02-18,North,P002,Smartphone,Electronics,2183,3
ORD778643,2025-05-09,North,P002,Smartphone,Electronics,2352,6
ORD778644,2025-07-26,South,P003,Headphones,Electronics,1526,2
ORD778645,2025-06-13,North,P005,Keyboard,Electronics,1763,5
ORD778646,2025-02-24,North,P004,Monitor,Electronics,660,9
ORD778647,2025-11-25,West,P009,Sofa,Home & Living,1387,9
ORD778648,2025-05-29,North,P013,Face Cream,Health & Beauty,1997,1
ORD778649,2025-06-03,North,P015,Other Product,Others,1113,7
ORD778650,2025-07-19,South,P009,Sofa,Home & Living,2309,5
ORD778651,2025-12-06,North,P014,Shampoo,Health & Beauty,1645,7
ORD778652,2025-05-25,South,P014,Shampoo,Health & Beauty,1155,1
ORD778653,2025-11-22,North,P015,Other Product,Others,677,7
ORD778654,2025-02-18,West,P006,T-Shirt,Apparel,946,9
ORD778655,2025-08-03,South,P008,Jacket,Apparel,307,4
ORD778656,2025-09-11,East,P007,Jeans,Apparel,935,7
ORD778657,2025-04-25,South,P012,Engine Oil,Automotive,1708,3
ORD778658,2025-11-06,South,P008,Jacket,Apparel,1184,4
ORD778659,2025-11-03,South,P007,Jeans,Apparel,1534,3
ORD778660,2025-09-23,South,P015,Other Product,Others,1499,3
ORD778661,2025-06-29,South,P014,Shampoo,Health & Beauty,1738,6
ORD778662,2025-07-02,West,P007,Jeans,Apparel,2116,3
ORD778663,2025-12-07,North,P013,Face Cream,Health & Beauty,2157,6
ORD778664,2025-09-30,East,P004,Monitor,Electronics,1288,5
ORD778665,2025-12-12,North,P003,Headphones,Electronics,823,3
ORD778666,2025-08-27,South,P005,Keyboard,Electronics,1374,6
ORD778667,2025-09-08,South,P012,Engine Oil,Automotive,1749,8
ORD778668,2025-10-07,East,P001,Laptop,Electronics,2391,4
ORD778669,2025-06-03,North,P015,Other Product,Others,310,7
ORD778670,2025-12-23,East,P012,Engine Oil,Automotive,1040,8
ORD778671,2025-09-22,North,P013,Face Cream,Health & Beauty,1887,3
ORD778672,2025-06-17,East,P008,Jacket,Apparel,2390,3
ORD778673,2025-07-27,South,P014,Shampoo,Health & Beauty,1615,4
ORD778674,2025-10-07,North,P010,Dining Table,Home & Living,2317,2
ORD778675,2025-07-08,South,P012,Engine Oil,Automotive,516,6
ORD778676,2025-04-18,West,P015,Other Product,Others,1577,9
ORD778677,2025-09-06,West,P003,Headphones,Electronics,1700,4
ORD778678,2025-10-13,East,P006,T-Shirt,Apparel,833,6
ORD778679,2025-06-21,East,P010,Dining Table,Home & Living,1803,8
ORD778680,2025-10-31,West,P001,Laptop,Electronics,1319,3
ORD778681,2025-10-27,South,P013,Face Cream,Health & Beauty,1577,4
ORD778682,2025-06-17,North,P002,Smartphone,Electronics,306,5
ORD778683,2025-02-14,East,P007,Jeans,Apparel,1179,9
ORD778684,2025-11-10,South,P004,Monitor,Electronics,254,3
ORD778685,2025-11-07,North,P013,Face Cream,Health & Beauty,123,4
ORD778686,2025-01-13,North,P003,Headphones,Electronics,356,4
ORD778687,2025-06-11,West,P004,Monitor,Electronics,286,6
ORD778688,2025-09-30,East,P015,Other Product,Others,1400,2
ORD778689,2025-04-09,South,P009,Sofa,Home & Living,1639,5
ORD778690,2025-05-29,East,P013,Face Cream,Health & Beauty,2223,1
ORD778691,2025-07-16,North,P002,Smartphone,Electronics,2128,1
ORD778692,2025-10-04,North,P002,Smartphone,Electronics,746,5
ORD778693,2025-09-17,West,P010,Dining Table,Home & Living,2359,2
ORD778694,2025-03-24,South,P008,Jacket,Apparel,1794,5
ORD778695,2025-07-12,South,P013,Face Cream,Health & Beauty,2014,9
ORD778696,2025-07-03,East,P011,Car Seat,Automotive,370,5
ORD778697,2025-09-10,West,P015,Other Product,Others,1067,3
ORD778698,2025-09-03,East,P004,Monitor,Electronics,2279,9
ORD778699,2025-04-08,South,P015,Other Product,Others,1779,2
ORD778700,2025-02-04,West,P001,Laptop,Electronics,274,4
ORD778701,2025-11-07,North,P011,Car Seat,Automotive,1010,1
ORD778702,2025-11-02,East,P003,Headphones,Electronics,1279,6
ORD778703,2025-03-31,West,P013,Face Cream,Health & Beauty,1072,6
ORD778704,2025-08-10,North,P006,T-Shirt,Apparel,1288,9
ORD778705,2025-10-19,South,P006,T-Shirt,Apparel,1891,8
ORD778706,2025-10-03,South,P010,Dining Table,Home & Living,1031,3
ORD778707,2025-11-21,North,P009,Sofa,Home & Living,802,9
ORD778708,2025-10-31,East,P003,Headphones,Electronics,1694,6
ORD778709,2025-12-08,South,P003,Headphones,Electronics,640,3
ORD778710,2025-10-30,South,P007,Jeans,Apparel,1636,3
ORD778711,2025-08-20,South,P015,Other Product,Others,691,7
ORD778712,2025-06-04,North,P013,Face Cream,Health & Beauty,2192,6
ORD778713,2025-08-04,North,P015,Other Product,Others,1940,9
ORD778714,2025-04-26,South,P007,Jeans,Apparel,760,5
ORD778715,2025-06-26,South,P006,T-Shirt,Apparel,893,8
ORD778716,2025-02-15,East,P006,T-Shirt,Apparel,1610,1
ORD778717,2025-04-19,South,P003,Headphones,Electronics,706,8
ORD778718,2025-02-01,South,P003,Headphones,Electronics,1719,2
ORD778719,2025-02-17,East,P003,Headphones,Electronics,1696,1
ORD778720,2025-01-13,East,P013,Face Cream,Health & Beauty,2031,4
ORD778721,2025-04-13,North,P014,Shampoo,Health & Beauty,442,8
ORD778722,2025-06-22,West,P011,Car Seat,Automotive,1703,2
ORD778723,2025-06-19,East,P015,Other Product,Others,2297,7
ORD778724,2025-03-09,East,P002,Smartphone,Electronics,316,8
ORD778725,2025-07-27,South,P006,T-Shirt,Apparel,2047,5
ORD778726,2025-12-07,West,P006,T-Shirt,Apparel,1192,7
ORD778727,2025-06-10,North,P004,Monitor,Electronics,1599,7
ORD778728,2025-03-09,South,P001,Laptop,Electronics,857,3
ORD778729,2025-09-22,North,P004,Monitor,Electronics,1149,5
ORD778730,2025-12-16,South,P003,Headphones,Electronics,1169,7
ORD778731,2025-04-09,West,P013,Face Cream,Health & Beauty,308,5
ORD778732,2025-12-08,East,P004,Monitor,Electronics,925,5
ORD778733,2025-04-28,West,P013,Face Cream,Health & Beauty,2019,7
ORD778734,2025-05-30,South,P013,Face Cream,Health & Beauty,1756,7
ORD778735,2025-04-03,West,P010,Dining Table,Home & Living,2064,1
ORD778736,2025-06-15,West,P012,Engine Oil,Automotive,1297,1
ORD778737,2025-06-20,East,P001,Laptop,Electronics,1352,2
ORD778738,2025-11-18,West,P007,Jeans,Apparel,2364,1
ORD778739,2025-05-04,South,P007,Jeans,Apparel,920,4
ORD778740,2025-05-15,South,P007,Jeans,Apparel,1708,9
ORD778741,2025-04-28,North,P006,T-Shirt,Apparel,621,9
ORD778742,2025-05-06,North,P005,Keyboard,Electronics,469,3
ORD778743,2025-03-27,West,P015,Other Product,Others,1049,3
ORD778744,2025-07-15,South,P015,Other Product,Others,806,8
ORD778745,2025-04-17,North,P013,Face Cream,Health & Beauty,258,5
ORD778746,2025-10-04,South,P005,Keyboard,Electronics,1338,3
ORD778747,2025-09-23,East,P014,Shampoo,Health & Beauty,2119,8
ORD778748,2025-09-30,North,P003,Headphones,Electronics,213,2
ORD778749,2025-10-04,South,P011,Car Seat,Automotive,2395,5
ORD778750,2025-07-09,North,P015,Other Product,Others,792,8
ORD778751,2025-11-15,South,P008,Jacket,Apparel,1705,3
ORD778752,2025-09-20,North,P013,Face Cream,Health & Beauty,2112,9
ORD778753,2025-05-17,West,P015,Other Product,Others,1981,5
ORD778754,2025-11-25,West,P009,Sofa,Home & Living,1189,5
ORD778755,2025-04-16,East,P011,Car Seat,Automotive,214,9
ORD778756,2025-06-16,South,P009,Sofa,Home & Living,2395,6
ORD778757,2025-12-25,North,P015,Other Product,Others,1026,1
ORD778758,2025-12-16,North,P012,Engine Oil,Automotive,1683,3
ORD778759,2025-09-15,North,P004,Monitor,Electronics,415,5
ORD778760,2025-06-05,East,P008,Jacket,Apparel,403,6
