Shipment_ID,Order_ID,Product,Destination,Status,Ship_Date,Delivery_Date
SHP120360,ORD778360,T-Shirt,North,Delivered,2025-06-30,2025-07-06
SHP120361,ORD778361,Monitor,North,Delivered,2025-07-10,2025-07-14
SHP120362,ORD778362,Laptop,North,Delivered,2025-12-15,2025-12-22
SHP120363,ORD778363,Keyboard,East,Delivered,2025-04-19,2025-04-24
SHP120364,ORD778364,Sofa,South,Delivered,2025-09-12,2025-09-15
SHP120365,ORD778365,Smartphone,North,Delivered,2025-11-14,2025-11-21
SHP120366,ORD778366,Jacket,West,Delivered,2025-12-30,2026-01-05
SHP120367,ORD778367,Jeans,South,Delivered,2025-06-26,2025-06-28
SHP120368,ORD778368,Jacket,West,Delivered,2025-02-22,2025-03-01
SHP120369,ORD778369,Engine Oil,West,Delivered,2025-08-26,2025-08-30
SHP120370,ORD778370,Laptop,South,Delivered,2025-08-06,2025-08-09
SHP120371,ORD778371,Face Cream,East,Delivered,2025-10-11,2025-10-15
SHP120372,ORD778372,Jeans,East,Delayed,2025-10-20,2025-10-23
SHP120373,ORD778373,Monitor,North,Delivered,2025-02-03,2025-02-06
SHP120374,ORD778374,Jeans,North,Delayed,2025-06-10,2025-06-14
SHP120375,ORD778375,Engine Oil,East,Delivered,2025-02-19,2025-02-21
SHP120376,ORD778376,Face Cream,East,Delivered,2025-11-29,2025-12-03
SHP120377,ORD778377,Monitor,South,Delivered,2025-02-11,2025-02-16
SHP120378,ORD778378,Car Seat,South,Delivered,2025-03-13,2025-03-21
SHP120379,ORD778379,Jacket,West,Delivered,2025-07-05,2025-07-12
SHP120380,ORD778380,Headphones,South,Delivered,2025-12-20,2025-12-24
SHP120381,ORD778381,Car Seat,West,Delivered,2025-12-13,2025-12-17
SHP120382,ORD778382,Engine Oil,East,Delivered,2025-10-20,2025-10-22
SHP120383,ORD778383,Monitor,East,Delivered,2025-02-07,2025-02-10
SHP120384,ORD778384,Monitor,East,Delivered,2025-12-10,2025-12-14
SHP120385,ORD778385,Shampoo,West,Delivered,2025-04-30,2025-05-03
SHP120386,ORD778386,Engine Oil,North,In Transit,2025-09-12,2025-09-18
SHP120387,ORD778387,T-Shirt,South,Delivered,2025-11-06,2025-11-12
SHP120388,ORD778388,Laptop,West,Delivered,2025-12-03,2025-12-10
SHP120389,ORD778389,Laptop,West,Delivered,2025-10-31,2025-11-03
SHP120390,ORD778390,Shampoo,South,Delivered,2025-12-30,2026-01-06
SHP120391,ORD778391,Laptop,West,Delivered,2025-03-20,2025-03-24
SHP120392,ORD778392,Shampoo,North,Delivered,2025-05-07,2025-05-11
SHP120393,ORD778393,Sofa,East,Delivered,2025-06-25,2025-07-01
SHP120394,ORD778394,Sofa,East,Delivered,2025-12-15,2025-12-21
SHP120395,ORD778395,Face Cream,South,Delivered,2025-01-20,2025-01-22
SHP120396,ORD778396,Jeans,West,Delivered,2025-07-06,2025-07-08
SHP120397,ORD778397,Dining Table,West,Delivered,2025-08-25,2025-08-28
SHP120398,ORD778398,Engine Oil,South,Delivered,2025-04-02,2025-04-05
SHP120399,ORD778399,Dining Table,North,Delivered,2025-09-04,2025-09-09
SHP120400,ORD778400,Headphones,East,Delivered,2025-08-06,2025-08-09
SHP120401,ORD778401,Face Cream,East,Delivered,2025-08-14,2025-08-18
SHP120402,ORD778402,Headphones,South,Delivered,2025-04-19,2025-04-21
SHP120403,ORD778403,Jacket,South,Delivered,2025-02-26,2025-03-01
SHP120404,ORD778404,Other Product,South,Delivered,2025-06-19,2025-06-22
SHP120405,ORD778405,Smartphone,East,Delivered,2025-09-04,2025-09-09
SHP120406,ORD778406,Smartphone,East,Delivered,2025-07-18,2025-07-21
SHP120407,ORD778407,Monitor,North,Delivered,2025-02-03,2025-02-08
SHP120408,ORD778408,Jacket,North,Delivered,2025-06-14,2025-06-19
SHP120409,ORD778409,Smartphone,South,Delivered,2025-02-12,2025-02-16
SHP120410,ORD778410,Face Cream,South,Delivered,2025-01-25,2025-01-30
SHP120411,ORD778411,Engine Oil,West,In Transit,2025-10-02,2025-10-08
SHP120412,ORD778412,Face Cream,South,Delivered,2025-10-18,2025-10-21
SHP120413,ORD778413,Dining Table,West,Delayed,2025-11-09,2025-11-13
SHP120414,ORD778414,Dining Table,North,Delivered,2025-03-20,2025-03-24
SHP120415,ORD778415,Other Product,South,Delivered,2025-09-19,2025-09-22
SHP120416,ORD778416,Shampoo,East,Delivered,2025-10-25,2025-10-30
SHP120417,ORD778417,T-Shirt,North,Delivered,2025-07-15,2025-07-18
SHP120418,ORD778418,Smartphone,North,Delivered,2025-01-29,2025-02-03
SHP120419,ORD778419,Sofa,South,Delivered,2025-11-25,2025-11-27
SHP120420,ORD778420,Car Seat,North,Delivered,2025-12-21,2025-12-23
SHP120421,ORD778421,Headphones,West,Delayed,2025-05-19,2025-05-27
SHP120422,ORD778422,Other Product,South,Delivered,2025-09-21,2025-09-24
SHP120423,ORD778423,Sofa,North,Delivered,2025-10-14,2025-10-17
SHP120424,ORD778424,T-Shirt,West,Delivered,2025-08-11,2025-08-13
SHP120425,ORD778425,Monitor,South,Delivered,2025-03-23,2025-03-27
SHP120426,ORD778426,Smartphone,East,Delivered,2025-10-22,2025-10-24
SHP120427,ORD778427,Other Product,East,In Transit,2025-01-24,2025-01-27
SHP120428,ORD778428,Monitor,West,Delivered,2025-09-23,2025-09-28
SHP120429,ORD778429,Keyboard,East,Delivered,2025-05-09,2025-05-15
SHP120430,ORD778430,T-Shirt,South,Delivered,2025-04-09,2025-04-13
SHP120431,ORD778431,Sofa,East,Delivered,2025-05-03,2025-05-08
SHP120432,ORD778432,Face Cream,North,Delivered,2025-04-28,2025-05-05
SHP120433,ORD778433,Shampoo,West,Delivered,2025-06-19,2025-06-21
SHP120434,ORD778434,Sofa,North,Delivered,2025-08-28,2025-09-01
SHP120435,ORD778435,Sofa,West,Delivered,2025-12-17,2025-12-21
SHP120436,ORD778436,T-Shirt,West,Delivered,2025-10-09,2025-10-14
SHP120437,ORD778437,Laptop,North,Delivered,2025-03-07,2025-03-12
SHP120438,ORD778438,Face Cream,East,Delivered,2025-05-01,2025-05-06
SHP120439,ORD778439,Car Seat,West,Delivered,2025-10-18,2025-10-21
SHP120440,ORD778440,Jacket,West,Delivered,2025-08-27,2025-09-01
SHP120441,ORD778441,Car Seat,East,Delivered,2025-12-22,2025-12-25
SHP120442,ORD778442,Car Seat,North,Delivered,2025-04-10,2025-04-16
SHP120443,ORD778443,Sofa,North,Delivered,2025-07-26,2025-07-31
SHP120444,ORD778444,Dining Table,West,Delivered,2025-04-18,2025-04-21
SHP120445,ORD778445,Car Seat,West,In Transit,2025-05-15,2025-05-20
SHP120446,ORD778446,Sofa,North,Delivered,2025-09-12,2025-09-14
SHP120447,ORD778447,Jeans,East,Delivered,2025-09-14,2025-09-16
SHP120448,ORD778448,Other Product,West,Delivered,2025-02-22,2025-03-01
SHP120449,ORD778449,Sofa,South,Delivered,2025-08-05,2025-08-11
SHP120450,ORD778450,Monitor,East,Delivered,2025-11-28,2025-12-02
SHP120451,ORD778451,Shampoo,South,Delivered,2025-06-11,2025-06-15
SHP120452,ORD778452,Jacket,South,Delivered,2025-11-15,2025-11-20
SHP120453,ORD778453,Laptop,South,Delivered,2025-06-14,2025-06-17
SHP120454,ORD778454,Dining Table,North,Delivered,2025-06-21,2025-06-23
SHP120455,ORD778455,Jeans,North,Delivered,2025-10-15,2025-10-18
SHP120456,ORD778456,Headphones,East,Delivered,2025-08-04,2025-08-10
SHP120457,ORD778457,Face Cream,West,Delivered,2025-04-21,2025-04-23
SHP120458,ORD778458,Jacket,East,Delivered,2025-02-12,2025-02-18
SHP120459,ORD778459,Other Product,South,Delivered,2025-12-27,2026-01-04
SHP120460,ORD778460,Shampoo,South,Delivered,2025-03-17,2025-03-23
SHP120461,ORD778461,Smartphone,North,Delivered,2025-02-12,2025-02-17
SHP120462,ORD778462,Car Seat,North,Delivered,2025-07-16,2025-07-21
SHP120463,ORD778463,Smartphone,West,Delivered,2025-09-05,2025-09-07
SHP120464,ORD778464,Engine Oil,North,Delivered,2025-02-11,2025-02-15
SHP120465,ORD778465,Engine Oil,South,Delivered,2025-09-13,2025-09-17
SHP120466,ORD778466,Jacket,West,Delivered,2025-01-26,2025-02-01
SHP120467,ORD778467,Monitor,East,Delivered,2025-09-05,2025-09-10
SHP120468,ORD778468,Headphones,West,Delivered,2025-08-09,2025-08-12
SHP120469,ORD778469,Dining Table,South,Delivered,2025-06-11,2025-06-15
SHP120470,ORD778470,Laptop,South,Delivered,2025-11-29,2025-12-03
SHP120471,ORD778471,Jeans,East,Delivered,2025-09-07,2025-09-13
SHP120472,ORD778472,T-Shirt,North,Delivered,2025-02-14,2025-02-22
SHP120473,ORD778473,Headphones,East,Delivered,2025-03-20,2025-03-27
SHP120474,ORD778474,Dining Table,West,Delivered,2025-08-17,2025-08-23
SHP120475,ORD778475,Dining Table,South,Delivered,2025-07-21,2025-07-23
SHP120476,ORD778476,Monitor,South,Delivered,2025-04-09,2025-04-12
SHP120477,ORD778477,Face Cream,West,Delayed,2025-08-13,2025-08-15
SHP120478,ORD778478,Jeans,East,Delivered,2025-04-25,2025-04-29
SHP120479,ORD778479,Smartphone,South,Delivered,2025-01-30,2025-02-01
SHP120480,ORD778480,Other Product,East,Delivered,2025-03-26,2025-04-01
SHP120481,ORD778481,Car Seat,South,Delivered,2025-03-05,2025-03-12
SHP120482,ORD778482,Face Cream,West,Delivered,2025-08-15,2025-08-20
SHP120483,ORD778483,Keyboard,West,Delivered,2025-04-28,2025-05-02
SHP120484,ORD778484,Other Product,South,Delayed,2025-12-29,2026-01-02
SHP120485,ORD778485,Shampoo,West,Delivered,2025-09-27,2025-10-01
SHP120486,ORD778486,Sofa,South,Delivered,2025-08-30,2025-09-04
SHP120487,ORD778487,Jeans,East,Delivered,2025-04-07,2025-04-09
SHP120488,ORD778488,Face Cream,West,Delivered,2025-05-06,2025-05-10
SHP120489,ORD778489,Dining Table,West,Delivered,2025-10-10,2025-10-17
SHP120490,ORD778490,Sofa,South,Delivered,2025-09-22,2025-09-25
SHP120491,ORD778491,Headphones,West,Delivered,2025-03-22,2025-03-24
SHP120492,ORD778492,Monitor,North,Delivered,2025-04-18,2025-04-21
SHP120493,ORD778493,Headphones,South,Delivered,2025-12-14,2025-12-16
SHP120494,ORD778494,Jacket,North,Delivered,2025-05-09,2025-05-16
SHP120495,ORD778495,Laptop,South,Delivered,2025-10-21,2025-10-25
SHP120496,ORD778496,Car Seat,East,Delivered,2025-08-07,2025-08-13
SHP120497,ORD778497,Jeans,East,Delivered,2025-04-09,2025-04-12
SHP120498,ORD778498,Keyboard,West,Delivered,2025-10-29,2025-11-05
SHP120499,ORD778499,Shampoo,South,Delivered,2025-04-20,2025-04-24
SHP120500,ORD778500,Dining Table,North,Delivered,2025-11-06,2025-11-10
SHP120501,ORD778501,Face Cream,West,Delivered,2025-08-04,2025-08-09
SHP120502,ORD778502,Jacket,South,Delivered,2025-03-31,2025-04-04
SHP120503,ORD778503,Keyboard,South,Delivered,2025-05-25,2025-05-28
SHP120504,ORD778504,Monitor,South,Delivered,2025-01-05,2025-01-12
SHP120505,ORD778505,Car Seat,South,Delivered,2025-04-13,2025-04-15
SHP120506,ORD778506,Engine Oil,East,In Transit,2025-04-02,2025-04-07
SHP120507,ORD778507,Dining Table,South,Delivered,2025-06-22,2025-06-24
SHP120508,ORD778508,Smartphone,South,Delivered,2025-06-09,2025-06-14
SHP120509,ORD778509,T-Shirt,South,Delivered,2025-08-09,2025-08-16
SHP120510,ORD778510,Laptop,North,Delivered,2025-08-21,2025-08-26
SHP120511,ORD778511,Jeans,North,Delayed,2025-12-27,2025-12-31
SHP120512,ORD778512,Monitor,East,Delivered,2025-02-08,2025-02-15
SHP120513,ORD778513,Jeans,East,Delivered,2025-10-09,2025-10-16
SHP120514,ORD778514,Laptop,South,Delivered,2025-06-23,2025-06-28
SHP120515,ORD778515,Other Product,East,Delivered,2025-04-24,2025-04-28
SHP120516,ORD778516,Smartphone,West,Delivered,2025-02-26,2025-03-06
SHP120517,ORD778517,Smartphone,North,Delivered,2025-12-15,2025-12-19
SHP120518,ORD778518,Car Seat,South,Delivered,2025-08-24,2025-08-29
SHP120519,ORD778519,Face Cream,North,Delivered,2025-09-05,2025-09-08
SHP120520,ORD778520,Monitor,North,Delivered,2025-11-29,2025-12-04
SHP120521,ORD778521,Other Product,South,Delivered,2025-12-15,2025-12-22
SHP120522,ORD778522,Jacket,West,In Transit,2025-10-05,2025-10-09
SHP120523,ORD778523,Headphones,East,Delivered,2025-04-21,2025-04-25
SHP120524,ORD778524,Engine Oil,East,Delivered,2025-04-02,2025-04-05
SHP120525,ORD778525,T-Shirt,West,Delivered,2025-07-17,2025-07-20
SHP120526,ORD778526,Dining Table,West,In Transit,2025-05-30,2025-06-07
SHP120527,ORD778527,Sofa,South,Delivered,2025-12-28,2025-12-30
SHP120528,ORD778528,T-Shirt,West,Delivered,2025-11-08,2025-11-13
SHP120529,ORD778529,Jacket,East,Delivered,2025-03-31,2025-04-02
SHP120530,ORD778530,Laptop,East,Delivered,2025-09-09,2025-09-13
SHP120531,ORD778531,Other Product,West,Delivered,2025-01-26,2025-02-02
SHP120532,ORD778532,Keyboard,North,Delivered,2025-04-15,2025-04-17
SHP120533,ORD778533,T-Shirt,North,Delivered,2025-08-30,2025-09-05
SHP120534,ORD778534,Jacket,West,Delivered,2025-08-12,2025-08-18
SHP120535,ORD778535,Car Seat,South,Delivered,2025-07-30,2025-08-07
SHP120536,ORD778536,Engine Oil,North,Delivered,2025-07-08,2025-07-15
SHP120537,ORD778537,Shampoo,South,In Transit,2025-05-07,2025-05-11
SHP120538,ORD778538,Dining Table,East,Delivered,2025-05-14,2025-05-18
SHP120539,ORD778539,Dining Table,South,Delayed,2025-09-28,2025-10-05
SHP120540,ORD778540,Sofa,East,Delivered,2025-05-25,2025-06-01
SHP120541,ORD778541,Dining Table,West,Delayed,2025-09-14,2025-09-18
SHP120542,ORD778542,Dining Table,West,Delivered,2025-04-25,2025-04-30
SHP120543,ORD778543,Jeans,West,Delivered,2025-02-09,2025-02-11
SHP120544,ORD778544,Face Cream,North,Delivered,2025-04-12,2025-04-14
SHP120545,ORD778545,Dining Table,South,Delivered,2025-01-23,2025-01-28
SHP120546,ORD778546,Headphones,South,Delivered,2025-10-29,2025-11-01
SHP120547,ORD778547,Jeans,East,Delivered,2025-05-21,2025-05-29
SHP120548,ORD778548,Face Cream,North,Delayed,2025-12-14,2025-12-16
SHP120549,ORD778549,Laptop,West,Delivered,2025-05-15,2025-05-18
SHP120550,ORD778550,Keyboard,North,Delivered,2025-10-23,2025-10-29
SHP120551,ORD778551,Shampoo,North,Delivered,2025-08-27,2025-09-01
SHP120552,ORD778552,Engine Oil,West,Delivered,2025-01-18,2025-01-25
SHP120553,ORD778553,Laptop,East,Delivered,2025-01-25,2025-01-29
SHP120554,ORD778554,Shampoo,West,Delivered,2025-06-30,2025-07-05
SHP120555,ORD778555,Dining Table,West,Delivered,2025-08-29,2025-09-01
SHP120556,ORD778556,Other Product,West,Delivered,2025-12-23,2025-12-28
SHP120557,ORD778557,Other Product,North,Delivered,2025-07-09,2025-07-13
SHP120558,ORD778558,T-Shirt,South,Delivered,2025-04-23,2025-04-30
SHP120559,ORD778559,Face Cream,East,Delivered,2025-12-16,2025-12-21
SHP120560,ORD778560,Headphones,South,Delivered,2025-08-03,2025-08-07
SHP120561,ORD778561,Shampoo,East,Delivered,2025-05-07,2025-05-11
SHP120562,ORD778562,Engine Oil,East,Delivered,2025-10-13,2025-10-17
SHP120563,ORD778563,Smartphone,South,Delivered,2025-01-13,2025-01-19
SHP120564,ORD778564,Monitor,West,Delivered,2025-09-19,2025-09-25
SHP120565,ORD778565,Shampoo,East,Delivered,2025-10-12,2025-10-18
SHP120566,ORD778566,Engine Oil,East,Delivered,2025-01-25,2025-01-29
SHP120567,ORD778567,Face Cream,West,Delivered,2025-07-06,2025-07-12
SHP120568,ORD778568,Dining Table,South,Delivered,2025-06-02,2025-06-07
SHP120569,ORD778569,Jeans,South,Delivered,2025-06-29,2025-07-02
SHP120570,ORD778570,Shampoo,North,Delivered,2025-05-27,2025-05-31
SHP120571,ORD778571,Other Product,West,Delivered,2025-11-24,2025-11-29
SHP120572,ORD778572,Other Product,West,Delivered,2025-09-20,2025-09-22
SHP120573,ORD778573,Engine Oil,North,Delayed,2025-11-03,2025-11-06
SHP120574,ORD778574,Jeans,West,Delivered,2025-07-01,2025-07-06
SHP120575,ORD778575,Jeans,East,Delivered,2025-03-11,2025-03-13
SHP120576,ORD778576,Other Product,North,In Transit,2025-01-07,2025-01-14
SHP120577,ORD778577,Jacket,East,Delivered,2025-04-16,2025-04-21
SHP120578,ORD778578,Engine Oil,North,Delivered,2025-11-07,2025-11-12
SHP120579,ORD778579,Laptop,South,Delivered,2025-01-03,2025-01-06
SHP120580,ORD778580,Sofa,West,Delivered,2025-09-19,2025-09-23
SHP120581,ORD778581,Jacket,West,Delivered,2025-08-17,2025-08-21
SHP120582,ORD778582,Smartphone,West,Delivered,2025-05-10,2025-05-13
SHP120583,ORD778583,Engine Oil,West,Delivered,2025-03-25,2025-03-28
SHP120584,ORD778584,Smartphone,North,Delayed,2025-06-04,2025-06-12
SHP120585,ORD778585,Jeans,West,Delivered,2025-08-18,2025-08-20
SHP120586,ORD778586,Smartphone,East,Delivered,2025-01-28,2025-02-04
SHP120587,ORD778587,Jeans,West,Delivered,2025-03-18,2025-03-21
SHP120588,ORD778588,T-Shirt,West,Delivered,2025-01-08,2025-01-12
SHP120589,ORD778589,Keyboard,West,Delivered,2025-04-08,2025-04-10
SHP120590,ORD778590,Engine Oil,North,Delivered,2025-08-13,2025-08-17
SHP120591,ORD778591,Sofa,North,Delivered,2025-12-12,2025-12-17
SHP120592,ORD778592,Face Cream,North,Delivered,2025-05-02,2025-05-07
SHP120593,ORD778593,Engine Oil,South,Delivered,2025-07-19,2025-07-23
SHP120594,ORD778594,Monitor,North,Delivered,2025-07-04,2025-07-06
SHP120595,ORD778595,Jacket,East,Delivered,2025-05-06,2025-05-10
SHP120596,ORD778596,Smartphone,North,Delivered,2025-12-03,2025-12-10
SHP120597,ORD778597,Keyboard,North,Delivered,2025-06-30,2025-07-04
SHP120598,ORD778598,Keyboard,North,Delivered,2025-02-15,2025-02-19
SHP120599,ORD778599,Sofa,North,Delivered,2025-12-11,2025-12-15
SHP120600,ORD778600,T-Shirt,East,Delivered,2025-07-16,2025-07-21
SHP120601,ORD778601,Keyboard,North,Delivered,2025-10-01,2025-10-06
SHP120602,ORD778602,Dining Table,West,Delivered,2025-06-05,2025-06-13
SHP120603,ORD778603,Dining Table,West,Delivered,2025-04-18,2025-04-23
SHP120604,ORD778604,Sofa,North,Delivered,2025-06-08,2025-06-12
SHP120605,ORD778605,Headphones,West,Delivered,2025-08-25,2025-08-27
SHP120606,ORD778606,Other Product,South,Delivered,2025-11-09,2025-11-12
SHP120607,ORD778607,Keyboard,South,Delivered,2025-07-20,2025-07-23
SHP120608,ORD778608,Laptop,East,In Transit,2025-12-07,2025-12-11
SHP120609,ORD778609,Smartphone,West,Delivered,2025-06-25,2025-06-29
SHP120610,ORD778610,Dining Table,West,Delivered,2025-12-01,2025-12-09
SHP120611,ORD778611,Sofa,West,Delivered,2025-02-16,2025-02-18
SHP120612,ORD778612,Car Seat,East,Delivered,2025-03-04,2025-03-07
SHP120613,ORD778613,Car Seat,South,Delivered,2025-07-16,2025-07-18
SHP120614,ORD778614,Other Product,West,Delivered,2025-12-30,2026-01-06
SHP120615,ORD778615,Monitor,West,Delivered,2025-04-23,2025-04-26
SHP120616,ORD778616,Headphones,North,Delivered,2025-02-27,2025-03-03
SHP120617,ORD778617,Shampoo,North,Delivered,2025-05-26,2025-05-28
SHP120618,ORD778618,Jeans,North,Delivered,2025-11-06,2025-11-10
SHP120619,ORD778619,Headphones,North,Delivered,2025-06-11,2025-06-13
SHP120620,ORD778620,Face Cream,East,Delivered,2025-12-03,2025-12-09
SHP120621,ORD778621,T-Shirt,East,Delivered,2025-11-21,2025-11-29
SHP120622,ORD778622,Dining Table,North,Delivered,2025-09-21,2025-09-24
SHP120623,ORD778623,T-Shirt,South,Delivered,2025-11-17,2025-11-22
SHP120624,ORD778624,Sofa,North,Delivered,2025-01-20,2025-01-25
SHP120625,ORD778625,Monitor,North,Delivered,2025-01-02,2025-01-08
SHP120626,ORD778626,Engine Oil,West,Delivered,2025-09-24,2025-09-28
SHP120627,ORD778627,Smartphone,West,Delivered,2025-12-08,2025-12-13
SHP120628,ORD778628,Car Seat,North,Delivered,2025-09-25,2025-09-30
SHP120629,ORD778629,Shampoo,West,Delivered,2025-08-31,2025-09-02
SHP120630,ORD778630,Shampoo,East,Delivered,2025-01-06,2025-01-13
SHP120631,ORD778631,Car Seat,North,Delivered,2025-02-17,2025-02-21
SHP120632,ORD778632,Jeans,North,Delivered,2025-04-08,2025-04-12
SHP120633,ORD778633,Other Product,South,Delivered,2025-08-26,2025-08-31
SHP120634,ORD778634,Engine Oil,North,Delivered,2025-01-03,2025-01-07
SHP120635,ORD778635,Smartphone,South,Delivered,2025-08-02,2025-08-07
SHP120636,ORD778636,Dining Table,North,Delivered,2025-06-06,2025-06-10
SHP120637,ORD778637,Dining Table,East,Delivered,2025-10-29,2025-11-03
SHP120638,ORD778638,Dining Table,East,Delivered,2025-10-19,2025-10-24
SHP120639,ORD778639,Keyboard,North,Delivered,2025-08-13,2025-08-20
SHP120640,ORD778640,Monitor,North,Delivered,2025-04-13,2025-04-18
SHP120641,ORD778641,Car Seat,South,Delivered,2025-02-02,2025-02-06
SHP120642,ORD778642,Car Seat,South,Delivered,2025-07-18,2025-07-22
SHP120643,ORD778643,Other Product,West,Delivered,2025-12-01,2025-12-08
SHP120644,ORD778644,Keyboard,West,Delivered,2025-04-22,2025-04-24
SHP120645,ORD778645,Engine Oil,North,Delivered,2025-08-21,2025-08-27
SHP120646,ORD778646,Shampoo,East,Delivered,2025-08-04,2025-08-08
SHP120647,ORD778647,Monitor,South,Delivered,2025-08-27,2025-09-01
SHP120648,ORD778648,Keyboard,East,Delivered,2025-02-21,2025-02-28
SHP120649,ORD778649,Headphones,West,In Transit,2025-03-19,2025-03-25
SHP120650,ORD778650,Jacket,South,Delivered,2025-06-11,2025-06-15
SHP120651,ORD778651,Smartphone,South,Delivered,2025-09-10,2025-09-13
SHP120652,ORD778652,Headphones,South,Delivered,2025-09-02,2025-09-10
SHP120653,ORD778653,Engine Oil,West,Delivered,2025-11-26,2025-11-29
SHP120654,ORD778654,Laptop,North,In Transit,2025-12-10,2025-12-17
SHP120655,ORD778655,Dining Table,West,Delivered,2025-02-08,2025-02-12
SHP120656,ORD778656,Jacket,South,Delivered,2025-02-10,2025-02-12
SHP120657,ORD778657,Sofa,East,Delivered,2025-04-26,2025-05-03
SHP120658,ORD778658,Car Seat,East,Delivered,2025-11-30,2025-12-04
SHP120659,ORD778659,Jeans,South,Delivered,2025-12-21,2025-12-25
SHP120660,ORD778660,Jacket,North,Delivered,2025-02-02,2025-02-06
SHP120661,ORD778661,Shampoo,East,Delivered,2025-06-08,2025-06-12
SHP120662,ORD778662,Face Cream,West,Delivered,2025-02-20,2025-02-23
SHP120663,ORD778663,Jacket,West,Delivered,2025-05-24,2025-05-28
SHP120664,ORD778664,Keyboard,South,Delivered,2025-05-20,2025-05-23
SHP120665,ORD778665,Engine Oil,East,Delivered,2025-02-23,2025-02-28
SHP120666,ORD778666,Car Seat,West,Delivered,2025-08-20,2025-08-28
SHP120667,ORD778667,Laptop,North,Delivered,2025-11-17,2025-11-22
SHP120668,ORD778668,T-Shirt,North,Delivered,2025-06-03,2025-06-07
SHP120669,ORD778669,Engine Oil,West,Delivered,2025-05-17,2025-05-21
SHP120670,ORD778670,Car Seat,South,Delivered,2025-08-13,2025-08-21
SHP120671,ORD778671,Headphones,East,Delivered,2025-10-20,2025-10-23
SHP120672,ORD778672,Shampoo,North,Delivered,2025-09-04,2025-09-10
SHP120673,ORD778673,Engine Oil,East,Delivered,2025-04-14,2025-04-19
SHP120674,ORD778674,Car Seat,West,Delivered,2025-04-07,2025-04-11
